,raceId,driverId,lap,position,time,milliseconds
472504,1031,822,1,1,1:11.454,71454
472505,1031,822,2,1,1:09.441,69441
472506,1031,822,3,1,1:09.598,69598
472507,1031,822,4,1,1:09.592,69592
472508,1031,822,5,1,1:09.159,69159
472509,1031,822,6,1,1:09.386,69386
472510,1031,822,7,1,1:09.051,69051
472511,1031,822,8,1,1:09.185,69185
472512,1031,822,9,1,1:09.357,69357
472513,1031,822,10,1,1:09.457,69457
472514,1031,822,11,1,1:09.407,69407
472515,1031,822,12,1,1:09.649,69649
472516,1031,822,13,1,1:09.333,69333
472517,1031,822,14,1,1:09.547,69547
472518,1031,822,15,1,1:09.300,69300
472519,1031,822,16,1,1:09.417,69417
472520,1031,822,17,1,1:09.224,69224
472521,1031,822,18,1,1:09.049,69049
472522,1031,822,19,1,1:09.260,69260
472523,1031,822,20,1,1:09.512,69512
472524,1031,822,21,1,1:09.699,69699
472525,1031,822,22,1,1:09.847,69847
472526,1031,822,23,1,1:09.617,69617
472527,1031,822,24,1,1:10.405,70405
472528,1031,822,25,1,1:10.149,70149
472529,1031,822,26,1,1:24.118,84118
472530,1031,822,27,1,2:02.933,122933
472531,1031,822,28,1,1:50.849,110849
472532,1031,822,29,1,1:55.283,115283
472533,1031,822,30,1,1:53.743,113743
472534,1031,822,31,1,1:08.736,68736
472535,1031,822,32,1,1:08.733,68733
472536,1031,822,33,1,1:08.520,68520
472537,1031,822,34,1,1:08.524,68524
472538,1031,822,35,1,1:08.433,68433
472539,1031,822,36,1,1:08.260,68260
472540,1031,822,37,1,1:08.194,68194
472541,1031,822,38,1,1:08.235,68235
472542,1031,822,39,1,1:08.303,68303
472543,1031,822,40,1,1:08.131,68131
472544,1031,822,41,1,1:08.142,68142
472545,1031,822,42,1,1:08.272,68272
472546,1031,822,43,1,1:08.472,68472
472547,1031,822,44,1,1:08.322,68322
472548,1031,822,45,1,1:08.231,68231
472549,1031,822,46,1,1:08.462,68462
472550,1031,822,47,1,1:08.421,68421
472551,1031,822,48,1,1:08.279,68279
472552,1031,822,49,1,1:08.422,68422
472553,1031,822,50,1,1:08.351,68351
472554,1031,822,51,1,1:15.384,75384
472555,1031,822,52,1,1:55.395,115395
472556,1031,822,53,1,2:00.100,120100
472557,1031,822,54,1,1:40.093,100093
472558,1031,822,55,1,1:36.079,96079
472559,1031,822,56,1,1:54.808,114808
472560,1031,822,57,1,1:57.837,117837
472561,1031,822,58,1,1:49.815,109815
472562,1031,822,59,1,1:42.625,102625
472563,1031,822,60,1,1:38.546,98546
472564,1031,822,61,1,1:08.204,68204
472565,1031,822,62,1,1:08.378,68378
472566,1031,822,63,1,1:08.062,68062
472567,1031,822,64,1,1:08.174,68174
472568,1031,822,65,1,1:08.238,68238
472569,1031,822,66,1,1:08.199,68199
472570,1031,822,67,1,1:08.023,68023
472571,1031,822,68,1,1:07.657,67657
472572,1031,822,69,1,1:10.046,70046
472573,1031,822,70,1,1:08.200,68200
472574,1031,822,71,1,1:08.412,68412
472575,1031,830,1,2,1:13.501,73501
472576,1031,830,2,2,1:09.859,69859
472577,1031,830,3,2,1:09.380,69380
472578,1031,830,4,2,1:09.428,69428
472579,1031,830,5,2,1:09.351,69351
472580,1031,830,6,2,1:09.469,69469
472581,1031,830,7,2,1:09.577,69577
472582,1031,830,8,2,1:09.538,69538
472583,1031,830,9,2,1:09.459,69459
472584,1031,830,10,2,1:09.451,69451
472585,1031,830,11,20,2:18.665,138665
472586,1031,846,1,3,1:14.567,74567
472587,1031,846,2,3,1:10.366,70366
472588,1031,846,3,4,1:11.197,71197
472589,1031,846,4,5,1:10.810,70810
472590,1031,846,5,5,1:09.949,69949
472591,1031,846,6,5,1:10.017,70017
472592,1031,846,7,5,1:10.228,70228
472593,1031,846,8,5,1:10.324,70324
472594,1031,846,9,5,1:10.132,70132
472595,1031,846,10,5,1:10.324,70324
472596,1031,846,11,4,1:10.449,70449
472597,1031,846,12,4,1:10.112,70112
472598,1031,846,13,4,1:10.309,70309
472599,1031,846,14,4,1:10.210,70210
472600,1031,846,15,4,1:10.187,70187
472601,1031,846,16,4,1:10.235,70235
472602,1031,846,17,4,1:10.052,70052
472603,1031,846,18,4,1:09.984,69984
472604,1031,846,19,4,1:10.029,70029
472605,1031,846,20,4,1:09.860,69860
472606,1031,846,21,4,1:10.012,70012
472607,1031,846,22,4,1:09.933,69933
472608,1031,846,23,4,1:10.106,70106
472609,1031,846,24,4,1:09.940,69940
472610,1031,846,25,4,1:09.963,69963
472611,1031,846,26,4,1:30.234,90234
472612,1031,846,27,4,1:50.203,110203
472613,1031,846,28,4,1:43.795,103795
472614,1031,846,29,4,1:54.141,114141
472615,1031,846,30,4,1:50.654,110654
472616,1031,846,31,4,1:10.457,70457
472617,1031,846,32,4,1:09.651,69651
472618,1031,846,33,5,1:10.548,70548
472619,1031,846,34,5,1:09.008,69008
472620,1031,846,35,5,1:09.311,69311
472621,1031,846,36,5,1:09.205,69205
472622,1031,846,37,5,1:09.111,69111
472623,1031,846,38,5,1:08.923,68923
472624,1031,846,39,5,1:09.026,69026
472625,1031,846,40,5,1:09.044,69044
472626,1031,846,41,5,1:09.074,69074
472627,1031,846,42,5,1:08.865,68865
472628,1031,846,43,5,1:08.787,68787
472629,1031,846,44,5,1:08.898,68898
472630,1031,846,45,5,1:09.217,69217
472631,1031,846,46,5,1:09.175,69175
472632,1031,846,47,5,1:08.978,68978
472633,1031,846,48,5,1:08.699,68699
472634,1031,846,49,5,1:08.695,68695
472635,1031,846,50,5,1:08.638,68638
472636,1031,846,51,5,1:23.701,83701
472637,1031,846,52,6,1:49.362,109362
472638,1031,846,53,5,1:45.573,105573
472639,1031,846,54,5,1:36.233,96233
472640,1031,846,55,5,1:40.490,100490
472641,1031,846,56,5,1:54.196,114196
472642,1031,846,57,5,1:56.164,116164
472643,1031,846,58,5,1:51.211,111211
472644,1031,846,59,5,1:43.284,103284
472645,1031,846,60,5,1:33.893,93893
472646,1031,846,61,4,1:09.662,69662
472647,1031,846,62,4,1:08.923,68923
472648,1031,846,63,4,1:08.362,68362
472649,1031,846,64,5,1:09.354,69354
472650,1031,846,65,5,1:08.518,68518
472651,1031,846,66,5,1:09.211,69211
472652,1031,846,67,5,1:08.574,68574
472653,1031,846,68,5,1:08.529,68529
472654,1031,846,69,4,1:09.102,69102
472655,1031,846,70,4,1:07.781,67781
472656,1031,846,71,4,1:07.475,67475
472657,1031,848,1,4,1:15.104,75104
472658,1031,848,2,4,1:10.362,70362
472659,1031,848,3,3,1:09.579,69579
472660,1031,848,4,3,1:09.853,69853
472661,1031,848,5,3,1:09.412,69412
472662,1031,848,6,3,1:09.525,69525
472663,1031,848,7,3,1:09.808,69808
472664,1031,848,8,3,1:09.649,69649
472665,1031,848,9,4,1:11.677,71677
472666,1031,848,10,4,1:10.495,70495
472667,1031,848,11,3,1:10.097,70097
472668,1031,848,12,3,1:09.883,69883
472669,1031,848,13,3,1:09.752,69752
472670,1031,848,14,3,1:10.010,70010
472671,1031,848,15,3,1:10.108,70108
472672,1031,848,16,3,1:10.082,70082
472673,1031,848,17,3,1:09.823,69823
472674,1031,848,18,3,1:09.907,69907
472675,1031,848,19,3,1:10.085,70085
472676,1031,848,20,3,1:09.947,69947
472677,1031,848,21,3,1:10.102,70102
472678,1031,848,22,3,1:09.896,69896
472679,1031,848,23,3,1:09.997,69997
472680,1031,848,24,3,1:09.935,69935
472681,1031,848,25,3,1:09.919,69919
472682,1031,848,26,3,1:27.164,87164
472683,1031,848,27,3,1:50.964,110964
472684,1031,848,28,3,1:46.649,106649
472685,1031,848,29,3,1:55.676,115676
472686,1031,848,30,3,1:52.142,112142
472687,1031,848,31,3,1:10.050,70050
472688,1031,848,32,3,1:09.365,69365
472689,1031,848,33,3,1:09.271,69271
472690,1031,848,34,3,1:08.703,68703
472691,1031,848,35,3,1:08.618,68618
472692,1031,848,36,3,1:08.703,68703
472693,1031,848,37,3,1:08.593,68593
472694,1031,848,38,3,1:08.734,68734
472695,1031,848,39,3,1:08.722,68722
472696,1031,848,40,3,1:08.678,68678
472697,1031,848,41,3,1:08.774,68774
472698,1031,848,42,3,1:08.880,68880
472699,1031,848,43,3,1:09.007,69007
472700,1031,848,44,3,1:08.827,68827
472701,1031,848,45,3,1:09.120,69120
472702,1031,848,46,3,1:09.085,69085
472703,1031,848,47,3,1:08.743,68743
472704,1031,848,48,3,1:08.637,68637
472705,1031,848,49,3,1:08.584,68584
472706,1031,848,50,3,1:08.432,68432
472707,1031,848,51,3,1:20.622,80622
472708,1031,848,52,4,1:49.417,109417
472709,1031,848,53,4,1:53.584,113584
472710,1031,848,54,4,1:37.290,97290
472711,1031,848,55,4,1:39.511,99511
472712,1031,848,56,4,1:54.081,114081
472713,1031,848,57,4,1:56.349,116349
472714,1031,848,58,4,1:51.006,111006
472715,1031,848,59,3,1:41.457,101457
472716,1031,848,60,3,1:36.508,96508
472717,1031,848,61,13,1:16.768,76768
472718,1031,848,62,13,1:10.174,70174
472719,1031,848,63,13,1:09.610,69610
472720,1031,848,64,12,1:09.920,69920
472721,1031,848,65,12,1:10.521,70521
472722,1031,848,66,12,1:10.859,70859
472723,1031,848,67,11,1:10.182,70182
472724,1031,1,1,5,1:15.627,75627
472725,1031,1,2,5,1:10.550,70550
472726,1031,1,3,5,1:10.362,70362
472727,1031,1,4,4,1:09.340,69340
472728,1031,1,5,4,1:09.461,69461
472729,1031,1,6,4,1:09.294,69294
472730,1031,1,7,4,1:09.701,69701
472731,1031,1,8,4,1:09.796,69796
472732,1031,1,9,3,1:09.547,69547
472733,1031,1,10,3,1:09.683,69683
472734,1031,1,11,2,1:09.581,69581
472735,1031,1,12,2,1:09.586,69586
472736,1031,1,13,2,1:09.123,69123
472737,1031,1,14,2,1:09.233,69233
472738,1031,1,15,2,1:09.184,69184
472739,1031,1,16,2,1:09.142,69142
472740,1031,1,17,2,1:09.046,69046
472741,1031,1,18,2,1:09.076,69076
472742,1031,1,19,2,1:09.131,69131
472743,1031,1,20,2,1:09.000,69000
472744,1031,1,21,2,1:09.340,69340
472745,1031,1,22,2,1:09.326,69326
472746,1031,1,23,2,1:09.356,69356
472747,1031,1,24,2,1:09.342,69342
472748,1031,1,25,2,1:09.510,69510
472749,1031,1,26,2,1:28.502,88502
472750,1031,1,27,2,1:56.918,116918
472751,1031,1,28,2,1:50.801,110801
472752,1031,1,29,2,1:55.666,115666
472753,1031,1,30,2,1:52.528,112528
472754,1031,1,31,2,1:09.031,69031
472755,1031,1,32,2,1:08.750,68750
472756,1031,1,33,2,1:08.684,68684
472757,1031,1,34,2,1:08.258,68258
472758,1031,1,35,2,1:08.389,68389
472759,1031,1,36,2,1:08.164,68164
472760,1031,1,37,2,1:08.243,68243
472761,1031,1,38,2,1:08.434,68434
472762,1031,1,39,2,1:08.256,68256
472763,1031,1,40,2,1:08.058,68058
472764,1031,1,41,2,1:08.147,68147
472765,1031,1,42,2,1:08.115,68115
472766,1031,1,43,2,1:08.369,68369
472767,1031,1,44,2,1:08.598,68598
472768,1031,1,45,2,1:08.467,68467
472769,1031,1,46,2,1:08.812,68812
472770,1031,1,47,2,1:08.457,68457
472771,1031,1,48,2,1:08.383,68383
472772,1031,1,49,2,1:08.448,68448
472773,1031,1,50,2,1:08.406,68406
472774,1031,1,51,2,1:18.996,78996
472775,1031,1,52,2,1:51.080,111080
472776,1031,1,53,2,2:00.866,120866
472777,1031,1,54,2,1:39.068,99068
472778,1031,1,55,2,1:37.528,97528
472779,1031,1,56,2,1:54.149,114149
472780,1031,1,57,2,1:57.246,117246
472781,1031,1,58,2,1:50.103,110103
472782,1031,1,59,2,1:43.337,103337
472783,1031,1,60,2,1:37.005,97005
472784,1031,1,61,2,1:09.036,69036
472785,1031,1,62,2,1:08.578,68578
472786,1031,1,63,2,1:08.572,68572
472787,1031,1,64,2,1:08.535,68535
472788,1031,1,65,2,1:08.182,68182
472789,1031,1,66,2,1:08.092,68092
472790,1031,1,67,2,1:07.712,67712
472791,1031,1,68,2,1:07.916,67916
472792,1031,1,69,2,1:08.584,68584
472793,1031,1,70,2,1:08.419,68419
472794,1031,1,71,2,1:08.203,68203
472795,1031,815,1,6,1:16.326,76326
472796,1031,815,2,6,1:10.812,70812
472797,1031,815,3,6,1:10.271,70271
472798,1031,815,4,6,1:10.265,70265
472799,1031,815,5,6,1:10.062,70062
472800,1031,815,6,6,1:09.922,69922
472801,1031,815,7,6,1:10.417,70417
472802,1031,815,8,6,1:10.291,70291
472803,1031,815,9,6,1:10.252,70252
472804,1031,815,10,6,1:10.416,70416
472805,1031,815,11,5,1:10.241,70241
472806,1031,815,12,5,1:10.011,70011
472807,1031,815,13,5,1:10.514,70514
472808,1031,815,14,5,1:10.717,70717
472809,1031,815,15,5,1:10.701,70701
472810,1031,815,16,5,1:10.555,70555
472811,1031,815,17,5,1:10.340,70340
472812,1031,815,18,5,1:10.261,70261
472813,1031,815,19,5,1:10.162,70162
472814,1031,815,20,5,1:10.060,70060
472815,1031,815,21,5,1:09.828,69828
472816,1031,815,22,5,1:10.140,70140
472817,1031,815,23,5,1:09.775,69775
472818,1031,815,24,5,1:10.002,70002
472819,1031,815,25,5,1:10.011,70011
472820,1031,815,26,5,1:28.737,88737
472821,1031,815,27,5,1:49.475,109475
472822,1031,815,28,5,1:43.896,103896
472823,1031,815,29,5,1:54.857,114857
472824,1031,815,30,5,1:49.313,109313
472825,1031,815,31,5,1:10.708,70708
472826,1031,815,32,5,1:09.819,69819
472827,1031,815,33,4,1:08.837,68837
472828,1031,815,34,4,1:08.634,68634
472829,1031,815,35,4,1:08.495,68495
472830,1031,815,36,4,1:09.229,69229
472831,1031,815,37,4,1:08.669,68669
472832,1031,815,38,4,1:08.910,68910
472833,1031,815,39,4,1:08.799,68799
472834,1031,815,40,4,1:08.885,68885
472835,1031,815,41,4,1:08.962,68962
472836,1031,815,42,4,1:08.748,68748
472837,1031,815,43,4,1:08.788,68788
472838,1031,815,44,4,1:08.900,68900
472839,1031,815,45,4,1:09.310,69310
472840,1031,815,46,4,1:08.797,68797
472841,1031,815,47,4,1:08.633,68633
472842,1031,815,48,4,1:08.515,68515
472843,1031,815,49,4,1:08.558,68558
472844,1031,815,50,4,1:08.482,68482
472845,1031,815,51,4,1:22.569,82569
472846,1031,815,52,3,1:37.867,97867
472847,1031,815,53,3,1:59.664,119664
472848,1031,815,54,3,1:38.406,98406
472849,1031,815,55,3,1:38.135,98135
472850,1031,815,56,3,1:53.979,113979
472851,1031,815,57,3,1:56.971,116971
472852,1031,815,58,3,1:51.032,111032
472853,1031,815,59,4,1:43.868,103868
472854,1031,815,60,4,1:35.607,95607
472855,1031,815,61,3,1:09.426,69426
472856,1031,815,62,3,1:08.748,68748
472857,1031,815,63,3,1:08.305,68305
472858,1031,815,64,3,1:08.554,68554
472859,1031,815,65,3,1:08.546,68546
472860,1031,815,66,4,1:09.858,69858
472861,1031,815,67,4,1:08.374,68374
472862,1031,815,68,4,1:08.921,68921
472863,1031,815,69,5,1:10.695,70695
472864,1031,815,70,5,1:08.718,68718
472865,1031,815,71,6,1:10.280,70280
472866,1031,844,1,7,1:16.847,76847
472867,1031,844,2,7,1:11.418,71418
472868,1031,844,3,7,1:09.925,69925
472869,1031,844,4,7,1:10.271,70271
472870,1031,844,5,7,1:10.310,70310
472871,1031,844,6,7,1:10.287,70287
472872,1031,844,7,7,1:10.596,70596
472873,1031,844,8,7,1:10.611,70611
472874,1031,844,9,7,1:10.511,70511
472875,1031,844,10,7,1:10.460,70460
472876,1031,844,11,6,1:10.690,70690
472877,1031,844,12,6,1:10.544,70544
472878,1031,844,13,6,1:10.489,70489
472879,1031,844,14,6,1:10.333,70333
472880,1031,844,15,6,1:10.308,70308
472881,1031,844,16,6,1:10.278,70278
472882,1031,844,17,6,1:10.138,70138
472883,1031,844,18,6,1:10.177,70177
472884,1031,844,19,6,1:10.072,70072
472885,1031,844,20,6,1:09.954,69954
472886,1031,844,21,6,1:10.181,70181
472887,1031,844,22,6,1:10.245,70245
472888,1031,844,23,6,1:10.392,70392
472889,1031,844,24,6,1:10.117,70117
472890,1031,844,25,6,1:10.199,70199
472891,1031,844,26,6,1:29.806,89806
472892,1031,844,27,6,1:50.117,110117
472893,1031,844,28,6,1:41.051,101051
472894,1031,844,29,6,1:54.953,114953
472895,1031,844,30,6,1:47.566,107566
472896,1031,844,31,6,1:10.877,70877
472897,1031,844,32,6,1:10.125,70125
472898,1031,844,33,6,1:09.596,69596
472899,1031,844,34,6,1:09.538,69538
472900,1031,844,35,6,1:09.245,69245
472901,1031,844,36,6,1:09.479,69479
472902,1031,844,37,6,1:09.263,69263
472903,1031,844,38,6,1:08.973,68973
472904,1031,844,39,6,1:09.184,69184
472905,1031,844,40,6,1:09.112,69112
472906,1031,844,41,6,1:09.126,69126
472907,1031,844,42,6,1:09.120,69120
472908,1031,844,43,6,1:09.103,69103
472909,1031,844,44,6,1:09.218,69218
472910,1031,844,45,6,1:09.581,69581
472911,1031,844,46,6,1:09.129,69129
472912,1031,844,47,6,1:09.031,69031
472913,1031,844,48,6,1:08.781,68781
472914,1031,844,49,6,1:09.153,69153
472915,1031,844,50,6,1:09.085,69085
472916,1031,844,51,6,1:24.700,84700
472917,1031,844,52,7,1:47.833,107833
472918,1031,844,53,6,1:44.214,104214
472919,1031,844,54,6,1:34.516,94516
472920,1031,844,55,6,1:41.270,101270
472921,1031,844,56,6,1:54.511,114511
472922,1031,844,57,6,1:55.821,115821
472923,1031,844,58,6,1:50.846,110846
472924,1031,844,59,6,1:43.477,103477
472925,1031,844,60,6,1:33.349,93349
472926,1031,844,61,5,1:10.053,70053
472927,1031,844,62,5,1:08.916,68916
472928,1031,844,63,5,1:08.389,68389
472929,1031,844,64,4,1:07.901,67901
472930,1031,844,65,4,1:08.339,68339
472931,1031,844,66,3,1:08.020,68020
472932,1031,844,67,3,1:08.073,68073
472933,1031,844,68,3,1:08.127,68127
472934,1031,844,69,3,1:08.324,68324
472935,1031,844,70,3,1:07.935,67935
472936,1031,844,71,3,1:08.260,68260
472937,1031,832,1,8,1:17.168,77168
472938,1031,832,2,8,1:11.958,71958
472939,1031,832,3,8,1:10.243,70243
472940,1031,832,4,8,1:10.316,70316
472941,1031,832,5,8,1:10.317,70317
472942,1031,832,6,8,1:10.342,70342
472943,1031,832,7,8,1:10.563,70563
472944,1031,832,8,8,1:10.651,70651
472945,1031,832,9,8,1:10.571,70571
472946,1031,832,10,8,1:10.518,70518
472947,1031,832,11,7,1:10.701,70701
472948,1031,832,12,7,1:10.549,70549
472949,1031,832,13,7,1:10.392,70392
472950,1031,832,14,7,1:10.421,70421
472951,1031,832,15,7,1:10.322,70322
472952,1031,832,16,7,1:10.378,70378
472953,1031,832,17,7,1:10.405,70405
472954,1031,832,18,7,1:10.434,70434
472955,1031,832,19,7,1:10.250,70250
472956,1031,832,20,7,1:10.010,70010
472957,1031,832,21,7,1:10.105,70105
472958,1031,832,22,7,1:10.051,70051
472959,1031,832,23,7,1:10.133,70133
472960,1031,832,24,7,1:10.316,70316
472961,1031,832,25,7,1:10.141,70141
472962,1031,832,26,7,1:30.179,90179
472963,1031,832,27,7,1:52.463,112463
472964,1031,832,28,7,1:37.161,97161
472965,1031,832,29,7,1:55.235,115235
472966,1031,832,30,7,1:46.943,106943
472967,1031,832,31,7,1:11.454,71454
472968,1031,832,32,7,1:10.021,70021
472969,1031,832,33,7,1:09.718,69718
472970,1031,832,34,7,1:09.320,69320
472971,1031,832,35,7,1:09.328,69328
472972,1031,832,36,7,1:09.685,69685
472973,1031,832,37,7,1:09.246,69246
472974,1031,832,38,7,1:09.365,69365
472975,1031,832,39,7,1:09.427,69427
472976,1031,832,40,7,1:09.460,69460
472977,1031,832,41,7,1:09.105,69105
472978,1031,832,42,7,1:09.457,69457
472979,1031,832,43,7,1:09.329,69329
472980,1031,832,44,7,1:09.243,69243
472981,1031,832,45,7,1:09.374,69374
472982,1031,832,46,7,1:09.220,69220
472983,1031,832,47,7,1:09.089,69089
472984,1031,832,48,7,1:08.928,68928
472985,1031,832,49,7,1:08.974,68974
472986,1031,832,50,7,1:09.232,69232
472987,1031,832,51,7,1:24.968,84968
472988,1031,832,52,5,1:35.696,95696
472989,1031,832,53,9,1:57.478,117478
472990,1031,832,54,9,1:32.324,92324
472991,1031,832,55,8,1:41.084,101084
472992,1031,832,56,8,1:56.046,116046
472993,1031,832,57,8,1:54.877,114877
472994,1031,832,58,8,1:50.839,110839
472995,1031,832,59,8,1:43.568,103568
472996,1031,832,60,9,1:32.073,92073
472997,1031,832,61,7,1:10.526,70526
472998,1031,832,62,6,1:08.576,68576
472999,1031,832,63,6,1:07.974,67974
473000,1031,832,64,6,1:08.497,68497
473001,1031,832,65,6,1:08.446,68446
473002,1031,832,66,6,1:09.339,69339
473003,1031,832,67,6,1:08.917,68917
473004,1031,832,68,6,1:08.712,68712
473005,1031,832,69,6,1:09.155,69155
473006,1031,832,70,6,1:09.028,69028
473007,1031,832,71,5,1:08.308,68308
473008,1031,840,1,9,1:17.583,77583
473009,1031,840,2,9,1:12.184,72184
473010,1031,840,3,9,1:10.570,70570
473011,1031,840,4,9,1:10.326,70326
473012,1031,840,5,9,1:10.333,70333
473013,1031,840,6,9,1:10.508,70508
473014,1031,840,7,9,1:10.845,70845
473015,1031,840,8,9,1:10.655,70655
473016,1031,840,9,9,1:10.847,70847
473017,1031,840,10,9,1:11.253,71253
473018,1031,840,11,8,1:11.495,71495
473019,1031,840,12,8,1:11.412,71412
473020,1031,840,13,8,1:11.006,71006
473021,1031,840,14,8,1:10.629,70629
473022,1031,840,15,8,1:10.734,70734
473023,1031,840,16,8,1:10.611,70611
473024,1031,840,17,8,1:11.431,71431
473025,1031,840,18,9,1:14.041,74041
473026,1031,840,19,10,1:15.253,75253
473027,1031,840,20,14,1:19.510,79510
473028,1031,20,1,10,1:18.362,78362
473029,1031,20,2,10,1:12.072,72072
473030,1031,20,3,10,1:10.670,70670
473031,1031,20,4,10,1:10.483,70483
473032,1031,20,5,10,1:10.422,70422
473033,1031,20,6,10,1:10.594,70594
473034,1031,20,7,10,1:10.841,70841
473035,1031,20,8,10,1:10.716,70716
473036,1031,20,9,10,1:11.613,71613
473037,1031,20,10,10,1:11.011,71011
473038,1031,20,11,9,1:11.103,71103
473039,1031,20,12,9,1:11.043,71043
473040,1031,20,13,9,1:11.084,71084
473041,1031,20,14,9,1:10.649,70649
473042,1031,20,15,9,1:10.823,70823
473043,1031,20,16,9,1:10.650,70650
473044,1031,20,17,9,1:10.994,70994
473045,1031,20,18,8,1:10.617,70617
473046,1031,20,19,8,1:10.604,70604
473047,1031,20,20,8,1:10.332,70332
473048,1031,20,21,8,1:10.455,70455
473049,1031,20,22,8,1:10.529,70529
473050,1031,20,23,8,1:10.644,70644
473051,1031,20,24,8,1:10.653,70653
473052,1031,20,25,8,1:10.778,70778
473053,1031,20,26,8,1:33.851,93851
473054,1031,20,27,8,1:50.020,110020
473055,1031,20,28,8,1:27.415,87415
473056,1031,20,29,8,1:53.981,113981
473057,1031,20,30,8,1:46.730,106730
473058,1031,20,31,15,1:20.761,80761
473059,1031,20,32,15,1:10.065,70065
473060,1031,20,33,15,1:10.032,70032
473061,1031,20,34,15,1:09.590,69590
473062,1031,20,35,15,1:10.785,70785
473063,1031,20,36,14,1:10.077,70077
473064,1031,20,37,14,1:09.508,69508
473065,1031,20,38,14,1:09.775,69775
473066,1031,20,39,14,1:09.469,69469
473067,1031,20,40,14,1:09.812,69812
473068,1031,20,41,14,1:09.743,69743
473069,1031,20,42,14,1:09.863,69863
473070,1031,20,43,14,1:10.043,70043
473071,1031,20,44,14,1:10.485,70485
473072,1031,20,45,14,1:10.875,70875
473073,1031,20,46,14,1:10.049,70049
473074,1031,20,47,14,1:09.669,69669
473075,1031,20,48,14,1:09.576,69576
473076,1031,20,49,14,1:09.446,69446
473077,1031,20,50,13,1:09.755,69755
473078,1031,20,51,13,1:32.503,92503
473079,1031,20,52,13,1:50.124,110124
473080,1031,20,53,13,1:20.445,80445
473081,1031,20,54,12,1:28.931,88931
473082,1031,20,55,12,1:42.023,102023
473083,1031,20,56,11,1:57.835,117835
473084,1031,20,57,11,1:52.817,112817
473085,1031,20,58,11,1:50.336,110336
473086,1031,20,59,11,1:44.460,104460
473087,1031,20,60,11,1:29.292,89292
473088,1031,20,61,10,1:11.743,71743
473089,1031,20,62,10,1:10.433,70433
473090,1031,20,63,11,1:10.387,70387
473091,1031,20,64,11,1:10.415,70415
473092,1031,20,65,11,1:10.623,70623
473093,1031,20,66,11,1:10.755,70755
473094,1031,20,67,12,1:11.236,71236
473095,1031,20,68,11,1:10.004,70004
473096,1031,20,69,10,1:09.453,69453
473097,1031,20,70,10,1:08.729,68729
473098,1031,20,71,10,1:08.623,68623
473099,1031,817,1,11,1:18.766,78766
473100,1031,817,2,11,1:12.125,72125
473101,1031,817,3,11,1:11.236,71236
473102,1031,817,4,11,1:10.628,70628
473103,1031,817,5,11,1:10.636,70636
473104,1031,817,6,11,1:10.954,70954
473105,1031,817,7,11,1:10.813,70813
473106,1031,817,8,11,1:10.610,70610
473107,1031,817,9,11,1:10.925,70925
473108,1031,817,10,11,1:10.755,70755
473109,1031,817,11,10,1:11.281,71281
473110,1031,817,12,10,1:10.885,70885
473111,1031,817,13,10,1:10.929,70929
473112,1031,817,14,10,1:10.814,70814
473113,1031,817,15,10,1:10.828,70828
473114,1031,817,16,10,1:10.824,70824
473115,1031,817,17,19,1:38.320,98320
473116,1031,842,1,12,1:19.106,79106
473117,1031,842,2,12,1:12.412,72412
473118,1031,842,3,12,1:11.311,71311
473119,1031,842,4,12,1:10.725,70725
473120,1031,842,5,12,1:11.511,71511
473121,1031,842,6,12,1:12.028,72028
473122,1031,842,7,12,1:11.173,71173
473123,1031,842,8,12,1:10.912,70912
473124,1031,842,9,12,1:10.902,70902
473125,1031,842,10,12,1:11.031,71031
473126,1031,842,11,11,1:11.089,71089
473127,1031,842,12,11,1:11.069,71069
473128,1031,842,13,11,1:10.897,70897
473129,1031,842,14,11,1:10.827,70827
473130,1031,842,15,11,1:10.970,70970
473131,1031,842,16,11,1:10.953,70953
473132,1031,842,17,10,1:10.762,70762
473133,1031,842,18,10,1:10.844,70844
473134,1031,842,19,9,1:10.712,70712
473135,1031,842,20,9,1:10.939,70939
473136,1031,842,21,9,1:10.733,70733
473137,1031,842,22,9,1:10.535,70535
473138,1031,842,23,9,1:10.672,70672
473139,1031,842,24,9,1:10.568,70568
473140,1031,842,25,9,1:10.610,70610
473141,1031,842,26,9,1:35.769,95769
473142,1031,842,27,9,1:49.983,109983
473143,1031,842,28,9,1:21.920,81920
473144,1031,842,29,9,1:54.011,114011
473145,1031,842,30,9,1:45.599,105599
473146,1031,842,31,8,1:11.099,71099
473147,1031,842,32,8,1:10.283,70283
473148,1031,842,33,8,1:09.999,69999
473149,1031,842,34,8,1:09.628,69628
473150,1031,842,35,8,1:09.952,69952
473151,1031,842,36,8,1:09.969,69969
473152,1031,842,37,8,1:09.864,69864
473153,1031,842,38,8,1:09.576,69576
473154,1031,842,39,8,1:09.839,69839
473155,1031,842,40,8,1:09.821,69821
473156,1031,842,41,8,1:09.813,69813
473157,1031,842,42,8,1:09.805,69805
473158,1031,842,43,8,1:09.595,69595
473159,1031,842,44,8,1:09.821,69821
473160,1031,842,45,8,1:10.115,70115
473161,1031,842,46,8,1:09.646,69646
473162,1031,842,47,8,1:09.453,69453
473163,1031,842,48,8,1:09.429,69429
473164,1031,842,49,8,1:09.370,69370
473165,1031,842,50,8,1:09.370,69370
473166,1031,842,51,8,1:28.958,88958
473167,1031,842,52,8,1:34.649,94649
473168,1031,842,53,7,1:43.812,103812
